,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
Cincinnati-Middletown OH-KY-IN Metro Area,71.440798441022,72.5823284392102,72.66008826416291,72.3608544083732,71.7435464603325,72.1569103635738,72.2567274716632,72.9494169393616,73.4480065307457,73.9104546460177,74.78039036261819,74.8672778600918,75.9373609060342,77.79371658516591,79.26501877555908,82.412391982277,83.4167917467593,86.2209667914406,87.9247398500264,90.1068696670623,91.1960306477112,95.39916045422991,96.4129187715953,97.80237078707711,99.57451464135599,99.9117232000902,101.52694433176701,100.657674221042,99.78859853141131,96.8899232466201,92.71116304681429,89.29724007593641,80.2172286764504,77.2431078450455,74.6052125326918,73.947613127027,73.0833834804534,71.7637157608039,72.4935770327526,72.567691419524,71.8290565888053,70.0569840279296,68.5651104654224,64.7796705059025,68.472056789932,72.36461310256259,71.00439963523421,71.21059026549341,71.8506159136505,74.0116480259208,74.0245931616529,74.9755393902496,75.27823737304121,75.9243771588752,76.2018843501109,78.08032107844849,79.5130113116557,80.89610084702329,82.34771135210771,83.4347191224466,82.32653429718721,85.5394018116237,85.8954855392132,89.1877791247562,90.661256059778,91.7693575245488
Cleveland-Elyria-Mentor OH Metro Area,71.89164304583801,71.75883402117209,71.84426773811279,71.8565222057445,72.02810235401421,72.3879624557373,73.51873567160929,73.8139741911221,73.82520528999709,73.0771442667413,74.6904907700699,75.8864432743467,76.57690039477791,77.4299974590629,78.45974455368979,81.492342768974,83.24578697910201,85.6842832281653,88.7909216647073,89.7314529644882,90.75679978001742,94.5709544328038,96.59442064804091,97.03751699721201,98.4878963120627,99.83383778736099,100.19762248082701,100.191958763204,98.9494384398508,97.1578177711153,91.94262688926929,85.8976437982044,73.2769776697248,69.5920973314335,64.4715408145583,62.8507274864701,63.7044727821226,61.784227564714406,61.21952711515671,60.457855728042,59.546674244152406,59.620142274957,60.2980745263083,59.367672713531704,61.2165875193085,62.283061591007794,62.2088446892974,62.04742745669379,62.9713675037988,64.73425057824099,67.6661578654197,68.19123551961461,70.1886454799165,71.58431217410171,73.9058224078194,80.90565761217391,82.48564600204129,82.99686933954479,83.8633283028825,84.35379520475,85.3345198732825,88.017031340282,88.49968587179372,89.3309009059502,90.86020225373241,90.4899639115197
Colorado Springs CO Metro Area,71.97880675693729,72.4434945798181,71.9212422276421,72.605593407907,73.4669665983892,74.1588645339982,73.4140781872302,73.0458900455304,73.68823247214041,73.7179273007593,74.39403081370621,74.9995824461814,76.3713338422242,77.1251406661228,79.0222615416991,81.1863720294355,82.847817811046,85.61118625116441,87.541884192193,89.77154027191379,92.249487994298,95.4928327299053,96.49043930277409,97.0134372190728,98.2632970879949,99.46381347529942,99.140612485127,99.13084558826141,98.7589285204671,96.0443712184503,92.05483796897529,89.5260643475721,83.97961755739,80.3734476847202,78.2276907009992,78.0298685615477,77.3282548082958,77.49041967429841,76.6306419823288,74.30323019207809,74.2500617278566,73.9457476969922,74.3633829419148,75.3133219212482,75.6710457470081,74.7328593944843,77.1482859321763,78.6961089753794,78.8297353484437,78.6550482822871,77.9607004516465,79.6814452529043,80.66012504668541,81.3877378003575,82.4724063161838,84.86331583034121,87.5315984163763,88.79446969850531,90.50858792298858,91.4081110066358,93.3412617191667,94.90691879387951,96.2500260473714,97.3671296749103,98.45079308532009,100.894202133754
Columbia SC Metro Area,75.8611953968415,76.1822557628116,74.92217437764259,74.8521794210432,74.3693954202993,73.8862440430507,74.18093757904671,74.9817559406094,74.50731574020891,76.0297765258925,75.5863772832417,77.2791134612678,77.5795704674592,79.7213903367884,80.1926185701795,82.34205236514659,83.9570003462747,86.312273093928,88.6423276684826,90.1785426777028,91.07256835279209,94.85534712096909,95.8219907018503,96.5561139029245,97.6018390485227,99.1599694999887,99.30607798946609,98.5043332092358,97.8241935911069,96.6757816610099,92.3738193871154,89.09232115046959,85.5636457946336,82.4220989750364,78.53922382112509,77.8108432572192,77.8320283833045,77.64867689075079,77.8117208953664,76.4019304868389,76.17731492553591,74.83452388871859,74.60367232531291,74.46951621967041,74.44764038895721,74.0592146336595,74.22868956693459,75.2411155318977,74.1525671394393,76.6042675703353,76.7136219557125,77.3589512252708,77.98320238388841,77.96526081764141,80.1770329700619,83.0305784833267,84.61919992665379,85.7300156679847,87.6980418860557,87.8289092484906,88.2779767487149,90.5286112134762,90.1640531625637,90.5156225623414,91.2636162646453,91.40849432289721
Columbus OH Metro Area,71.17136592815129,71.482873946178,71.6811349788032,71.7605728431899,72.0826528948552,72.1205858580851,72.2404663700476,72.43513873158741,73.1660712202101,73.2388071528719,74.2716032873355,74.4043068582085,75.87096971363009,77.7684357629563,78.730333612431,81.81624965543419,83.31255487636021,85.0720638813758,88.6260392673692,90.5470357651099,92.61884130104109,96.5737717123465,98.17044825257591,98.83781836118851,101.483791245303,102.618090253694,101.26671941026301,100.17383791229601,98.8057032402233,96.4707149003261,92.5336344254151,89.1420098998247,80.01239048207509,77.46842758449341,73.4903000115802,72.6811777926972,72.1626626309809,72.1268258388718,72.0345217997205,72.8206935431525,72.813773464376,71.941275377274,72.757374741975,71.34568409589501,72.0229437640487,71.0817258199731,70.5911357311023,70.6901013988925,71.00637639328059,72.1863173779428,73.4668445700648,75.5447376551806,76.6659368214593,76.58065716412271,79.57663759620279,79.0948438000084,81.3510357682903,80.60555472875821,81.8755517331858,82.7977954151278,84.8556579096926,86.38674703794209,85.2950536782753,85.1660489548944,88.0535008098348,88.63128327146309
Dallas-Fort Worth-Arlington TX Metro Area,70.1132573719825,70.1579623273477,69.743978088916,68.7238614299836,67.6769595314131,68.3982837027264,68.1900072073174,68.5417803472919,68.71802362465779,68.7142162887705,69.2656504444553,70.0874011084135,71.7979365091482,72.9325839407408,73.9010442915013,75.2879439600231,76.0830953789287,78.9854203123676,81.9328529145679,84.05163785449069,87.4794730347108,91.07217661978599,93.0561443315258,94.2904840210833,95.42711281784142,96.0713418572567,96.52674263774371,96.25974187190441,95.40712963969601,92.93845644249349,88.6200352407307,84.3543687832133,77.0711121327486,72.8154569429562,69.3670973222483,67.8477533691805,67.3735061631825,66.5861903500182,66.9076332528971,67.3017558260203,68.1137406704101,67.8858561353701,68.7565167611223,69.14686113956671,68.2068949092826,69.1212779009179,69.6452068474654,70.1155602773249,73.1964820617168,75.20693341331008,78.86266712768709,80.2626490017498,81.7958928337532,82.37297483788541,83.6006740508861,90.7502360533767,94.1149748197201,96.9421303838759,98.431030870198,98.9020360531411,98.9275609701816,98.8881472695726,100.640034018239,102.832245073099,104.418408658235,105.68061414699899
Dayton OH Metro Area,71.2417649736648,71.8386665328269,71.71201627566059,72.5445349590865,72.96873484297,73.06733442185241,72.56032975086471,73.6932243464463,73.9335558939362,74.3139292927554,75.1015009903303,76.0368645874483,77.0671572561544,78.8667406269262,80.71276503445391,81.9058268612558,83.43883927773159,85.15441277741529,88.8363184088102,89.76665971305408,91.40454738860208,94.8023291228354,96.6695166979788,96.7934668936667,98.1312669481235,99.2233194836873,100.051786338864,99.94110460665449,99.40658626895359,97.13190967150021,92.46832643147341,88.65614334086821,79.4075627294074,73.1831570813558,72.6643123987098,73.0918034047787,71.56512635103721,66.98445097551371,62.114816023925506,60.0723490881396,59.3003582664239,58.5278356844197,60.03614420723021,58.7878815150805,60.773150370294104,61.129959686311,61.3197205925663,61.0808070636932,61.7896353831305,63.493643731220104,65.62982439955739,66.2413274693394,67.1030543563668,69.9303106025245,71.96362104788331,80.0057499041085,81.6808975724887,83.067331454734,85.2462398561288,85.71210820834109,84.14998808781179,85.86969861944341,86.30599708265379,89.2341869466927,92.3442514027494,91.9305914294436
Deltona-Daytona Beach-Ormond Beach FL Metro Area,67.5494946108311,67.83439753865089,68.2667019125519,68.0433568933218,68.8674557524499,66.9214074390769,68.2961454434572,70.16474166291411,70.602679438915,72.56039835523158,72.9006729212795,73.3274286841408,74.9682725174725,76.5812167578776,77.35886865473731,80.18500523025209,81.8677194566756,85.3992272637759,88.8677588743989,92.3044549487761,95.5266335970657,98.9208117201798,99.7088460898442,99.4623424843721,101.114184077931,102.588875427587,102.53057003299801,101.54280832817,99.9099380032345,97.28190089388559,92.71552955521229,87.01544437964769,83.07152118997071,77.2456789122898,72.19051071178909,70.4865155028312,70.6811723314215,68.6502907469573,66.84880428617349,64.1397585335497,64.2829563426233,65.054006293661,65.082303552584,65.98574769888411,66.2867118263669,64.9252096237292,66.0986867466043,65.6164471482011,65.8502068863509,67.4569665634678,69.7391070040742,70.7587234640798,71.6214578149083,73.6665938564055,77.603289217769,81.7541343416534,82.61262287890959,84.22898969179221,85.85271581284921,88.134971936458,89.967384980159,92.36293250305441,92.0411889844121,92.6197216557468,91.719767837855,93.83385834838721
Denver-Aurora-Broomfield CO Metro Area,69.8723975144497,71.0458025151154,70.985057805285,71.00857685857879,70.91374603816509,70.9008020820918,71.3826586528655,71.8994500343462,71.8452339211878,71.4081535775469,71.9746565149687,72.31143341817099,73.477259461158,74.211451429975,74.92835104424371,76.0230578045637,77.9062241964613,79.6472962358094,83.4542952719781,84.3482737333565,86.76253277409799,90.4418668478239,92.7814500090009,94.68601698877701,97.01770510286379,97.9451494898809,100.309373939506,100.617775360184,99.4442108261627,95.1166511066495,89.4979061402388,85.11112399963679,77.0246036656915,72.3866855310996,70.1155664988645,68.8860365751868,67.5097169264492,67.43807590357929,65.745503842428,65.7406544699472,65.3797312859619,65.1831398923222,65.59850360566111,66.63067807405129,66.1894258266055,65.8491742973193,69.0115511298154,70.2942241019131,72.630147274581,76.56503909437491,78.2176065698158,80.7726164647758,84.0638008174955,86.2913284432523,89.20632716394292,92.31691249071172,96.597786744142,98.348713172667,100.47492200954001,105.02113007809099,107.35578273295201,107.64934612946699,107.603020762596,107.894453552574,110.045180571777,111.981510324662
Des Moines IA Metropolitan Statistical Area,73.66695004305679,73.68959796819159,73.1499640284162,73.646791352642,73.4988199707375,73.3742333972168,73.6437117001308,73.84405985330879,73.89978453128859,74.8430682967788,75.2950251656132,76.16921258360449,76.829073429293,78.8306979504712,80.60697212504608,82.3336851173721,83.36254276364329,85.12066657783579,89.1396178695047,89.57481963826392,90.8700920656283,94.5043329887357,95.81879321607349,96.0949472059622,96.92170661842209,98.31454443035841,98.9822672205128,98.7743334985386,98.6019044419923,96.90780796703699,93.2345210251009,89.88620324327151,85.0397085622025,80.6365384784621,74.6281739455996,76.57491319444921,76.1517017804895,76.8448332236616,74.523202622872,73.1093209765933,73.3309805419414,73.4128794255921,73.26884342071929,73.99273700013791,73.6662764787967,73.9923635550885,74.09528485945151,74.26315810896641,75.4325960966155,77.83641256260529,79.6648719029269,80.6312285254316,81.81092122250159,82.73583142058258,83.6710804575966,84.665158492401,87.7315898686793,87.63251233842979,89.13517074352741,91.2635944293124,92.9734083029919,95.31007946537301,96.26352004322291,96.81218309351209,98.31821252447979,98.03170753754739
Detroit-Warren-Dearborn MI Metro Area,75.92694221766891,76.79274738106179,76.4028370417115,76.6698360633593,76.42148723999459,76.364663614761,76.5588802640101,76.38319547892291,76.80249838242091,76.7484802666598,77.0652323631803,77.433414028047,77.38401151943249,77.84064792508708,79.8579287820265,81.1342917854615,82.5869475666903,85.33011551732442,88.3352033052124,90.51954397837959,92.18068240576972,95.16627089972022,96.6722314890431,98.41149774790001,100.30122960553001,102.177950885283,101.714501129443,100.192523454643,97.4499558932282,94.2287589842627,88.2987636420949,81.5021003474906,68.54839516683501,64.7774350158278,59.96204072356439,58.989888773176006,59.5895315208642,58.7396367618414,56.8081914006672,56.7700726335462,57.989245911314896,56.132255194902,58.1322229017586,58.26086243442761,57.937975316006,58.200825348992396,58.7283948965577,57.972478169371605,58.3551123298114,60.7557151930282,62.16505952729939,65.7332421053495,65.4181945329363,66.3279162222093,67.66717565207361,71.70887365558521,73.543729138595,73.64464040463871,77.2395259897787,76.8153728049863,78.3103193323977,79.5351849589703,80.420678509479,81.5705023789018,80.94026563910859,82.17814606051721
Durham-Chapel Hill NC Metro Area,69.3565980601366,70.7372601205971,70.84209196568759,71.12377188058291,72.43152871396408,71.6826272728506,70.9885006217374,73.28587835032991,72.9801798253265,73.74114750443641,74.497261462664,74.29716132506809,74.1429157947282,75.30532492897491,76.168913999311,76.87389402461329,77.4558123610356,80.05341152575559,83.0076326967688,83.52884352821641,86.2861594276099,91.007731351713,91.2197268344105,93.9255249585821,97.02991363946042,99.9521951043421,100.023718990006,100.80157311165199,99.5130941927441,95.61218603136551,91.4980941992881,87.7817896582613,81.2826638781829,78.31478965781331,76.91341632750141,74.7901027419845,74.6127918116691,75.971455709921,75.1662189387008,74.6761213801019,74.35085661118421,72.5973493555184,73.34449858656491,72.0743802326505,72.6188739244222,72.27262863091529,72.21586455733141,73.01251604262629,74.0546093065955,74.98438041491309,74.476914510731,73.8069155526735,74.7438817897479,76.10840335580559,78.9034418812474,81.70912495488142,85.3834406570816,87.0053349893508,88.63927663427891,89.97694080954099,91.56425206407921,93.86028602557991,95.95702341655979,96.61822333349791,97.7918079202434,98.8320061421414
El Paso TX Metro Area,71.5097658160003,71.5495358567052,71.8387745302784,71.8481878309983,70.8522777351716,70.8959215947624,70.6392476711696,71.0225858318754,71.115315075902,71.4569456189855,72.80744618307541,73.08005451064341,73.8942991932609,76.61221960124809,79.12477053149559,80.7666591639889,82.14639937551341,83.0316805617889,87.00939268221408,88.83098330811559,90.5480806578813,93.018827891852,95.56457174981341,96.6257367845253,98.2152974053447,99.2727230355291,100.72182843250799,100.937325249252,99.5484835472854,97.47964492913358,93.7621192010484,90.96058053598308,85.3454207775208,82.6174593939992,79.26349837867359,78.83811690686409,78.3555286912354,79.3584094198511,79.69540698166371,80.00063999178921,80.7128410257333,81.7862010231054,82.6470216994066,82.23721113901291,83.19953478563191,83.5287668149067,83.0027319995375,82.9036833052085,82.6324490470161,83.5505665300078,83.77732981862941,84.24290446374229,84.8991295820074,84.0900645620529,84.0177949010903,83.75194071340721,84.7270760781742,86.3014345264542,87.67264123412251,87.78796523233571,90.14154100449569,91.59832741926951,93.79171150091541,95.7670503288048,96.1338301014725,96.2260801462904
Fresno CA Metro Area,69.4773263434748,68.6931969339075,69.2301123678365,68.1039074480717,67.8580965469571,67.0587025434937,67.4008493411049,68.4808684253847,68.9842979056144,70.91865112633441,74.51459554648159,74.59641487451741,74.6553432924712,76.6240100853029,77.2427239076595,78.8521727243696,80.5622477612242,85.2179150691556,88.9423783539042,93.6949620636317,98.205114961228,100.57441967863599,101.19067541858699,101.809946582971,102.65115085513901,103.120440799504,101.67582495086599,100.90542317722799,99.6537695757613,97.6207715845795,94.2214080678796,88.8323733388824,83.1275836225012,77.4709602848496,73.5463029243693,72.54598530388459,74.9043863397322,71.54387739942621,71.2648088599691,70.03896647291799,69.2249838200395,67.7147984483211,66.640082849015,67.0346911669053,67.1144124707976,67.2789752932636,68.8185289216399,68.52773491189801,69.9265621736877,72.8607473184311,77.2486646048141,80.2698647412975,81.82465335175071,82.7532433431232,84.9060445365971,88.9054941217202,90.1625023163524,91.72797852834509,93.4123047485542,94.30691086743259,94.99455462181471,95.2359115728655,95.3295093933354,96.87376098908742,96.8759734624645,98.46087302031981
Greensboro-High Point NC Metro Area,73.403882081665,73.6207826534599,73.7020452155618,73.4838197719305,72.9368887094413,73.1895020314583,73.1542690130822,72.7802119829266,74.4308281309538,75.2284369007947,75.8692250021338,76.1496262532592,76.7635008123275,78.4507830712457,79.6539805689845,82.0796195499183,82.6575972167743,84.1048522220067,87.43527004025489,89.055916814545,90.63158349872259,94.04467341677608,94.92969733701021,96.12491568968971,97.8974565599039,98.05898585412659,99.0162703061799,98.90857144469591,97.52404115766451,96.19374908893829,91.6110216647682,89.32202616330879,80.665623598133,77.7923965358943,72.290910759492,70.5097062184186,71.16932120050771,72.2641263525408,72.05305868586909,72.91463824481171,72.44669541799401,72.29463077231509,73.1034539724977,74.5456617437682,74.460380397387,73.41631745592049,71.656679708507,72.88270099889141,73.3478676578224,74.1243359698196,76.17131218225059,77.0661508487929,78.46229433430841,78.2661986852719,78.8678476017481,82.2076457317622,82.681040742954,83.85397672204091,85.18934546555892,85.9746653923033,86.8470334810095,88.40501047698521,88.88933914572858,91.6946303178912,93.5604595406026,94.25323191076771
Greenville-Anderson-Mauldin SC Metro Area,72.4834837168031,72.7015031177601,72.4261386338032,72.9049475001002,73.0559418992995,72.87760447334371,72.8175460183502,72.8576503797027,72.227883115969,73.2121558932373,74.3170494522185,75.72352602780158,77.10065446362759,78.5047001361836,81.4014741221982,83.0668394527428,82.74801596112779,84.6754703164403,87.3744081489276,88.67976847649521,90.26013251458191,93.9849221204697,96.11788184564341,96.01567521960742,96.70170773206291,98.33131219323799,98.7086458261067,98.9157936274764,98.7643138374485,96.0951472588129,92.2944564394553,89.2312451778998,84.92093621531241,80.7853627498973,78.04126774727091,77.6002194498973,77.3877240963346,76.0662269542528,74.79327533366659,73.5298588718911,72.91626359996549,72.61487701246101,73.4001791195031,74.0713101365487,74.1757776747727,75.21420534193041,75.0687554755187,76.1704232066946,76.1810664906595,78.79816477458529,81.0426848801512,79.9469521845721,82.40848569198991,86.30489592819151,87.5991732119907,87.74468035630841,88.6729156113779,90.198121061812,91.2548788484182,92.6579373883681,94.52173396890171,95.5035355889011,97.3625400734796,99.68445468374209,101.05499685088101,103.632692772078
Harrisburg-Carlisle PA Metro Area,70.2267715502777,70.8274711321779,70.59331798072971,71.2529889758992,71.56075213414941,71.4302276276616,72.0145634425793,74.1361152263319,75.0021948982354,75.5043955534409,76.8681285126314,77.420402843581,78.8059644081353,80.590052672837,82.7727568544912,84.3580573971839,83.7474203151926,86.5566529227905,89.5751693560828,91.4865674039504,92.32519261272292,94.2882526029215,96.0588388925293,96.9622138428343,98.48109836338791,100.564640562066,101.775365938239,101.244156718687,100.535452347637,97.94746486957159,94.7020975081161,91.4662628589417,85.9838252352368,83.60548477736859,80.45291352978779,80.0847527174616,78.63409228880079,78.5468594149257,79.0404197222141,78.68102903742971,78.9112454650059,78.6960584643904,78.88166008812951,78.8392235745221,78.6849772495255,79.5015957018648,79.46271792558579,80.58390154140679,80.2406735239492,80.6443599029591,81.1404733315133,82.7653303080961,83.4889525092526,84.2031486566302,86.08739192255791,88.4601389453001,90.28948763838801,90.92657459243401,92.3616902105322,93.4881352014752,95.04603340192621,95.7986844793614,97.01728364006941,99.85121432560699,100.90321725267201,100.889612732183
Hartford-West Hartford-East Hartford CT Metro Area,71.9230606049428,72.1824758263486,72.1900089183338,72.4701260854252,72.296064938407,73.3022191206235,74.18038272985841,75.0924673954076,75.188518646719,75.7818522715342,76.9646706865449,78.202637440203,79.16070017740941,79.76326097496741,81.3647565093808,83.375620263543,84.5861098252452,86.761190700334,92.16436407013191,95.3065407311413,96.6290888495447,99.5957263041514,99.880015896868,99.9594518688122,100.792807632464,101.674306774479,102.606525577823,101.41941013357,100.224329714809,97.9392683663509,94.61165517989849,91.3118316948891,85.376328623614,83.164929901018,81.1609395451112,80.193868684537,79.1302662992585,79.48977727157121,79.1551667099466,78.57878273411809,79.5628985218445,80.2466674119634,81.1210971834625,80.6699397426695,81.95607846488791,81.0591411530944,80.91887623414699,81.2300380436302,81.4801481990108,81.2219651886235,80.6633079027452,81.1579911452074,82.39037276885291,83.98231602731171,84.81655565352459,85.9841696880543,86.89355747626341,88.7512078594455,90.6051620793151,91.49728490853191,92.54219428453251,93.8312646363569,94.8047020138485,94.97826973582208,96.1398395868281,96.8700007683393
Houston-Sugar Land-Baytown TX Metro Area,69.95884194567229,69.7022850082148,69.5873932361537,69.88296270764539,70.122950818292,70.2040667033328,70.76688798822342,71.0709804691508,71.68295324296851,72.542186669382,73.1095659275322,74.1579510986337,75.6149408816123,78.14850732747641,79.6467089062432,81.0966778435159,83.0591907391575,85.6248578545552,89.0277047540608,90.77803034218691,91.3245469378182,94.7748085350542,97.5757276418535,99.4185063717003,101.309450742379,102.04864763457701,102.394084232395,102.52049558105699,101.19331078171899,99.8710470143153,97.1950191256226,94.3489225702485,88.4575239685235,83.192763038458,81.4970023875003,80.77378367290571,79.9743439866557,79.6691463132579,79.62715035814071,79.7736598700839,80.0526104033603,80.42386717420871,81.6531697332622,83.8579742408393,85.7414046188784,87.59849880115108,89.7232184429084,94.1450408848389,95.77539221183359,98.04062037483259,99.4505594990192,101.261226425816,102.45446004555299,103.366920513351,103.566330435215,105.01668725904699,103.997476800382,104.202978329837,104.178075995482,104.42216281979401,104.605295359384,104.490458660881,103.881722699353,104.510329640475,104.68230597365101,105.193217176535
Indianapolis-Carmel-Anderson IN Metro Area,73.66901895801699,74.4844590233989,73.1890104657202,73.17784928854059,73.2777527141568,73.5327213762567,74.396087836724,74.157781420442,73.3250991879418,73.314813093277,73.93058096835729,74.5861865858651,76.7417879931355,78.06297585668379,80.3989575412852,83.2952735602392,82.9641520592492,85.8359320572525,88.4897499138067,89.8387409905066,91.3256572910403,94.35023625387501,95.6190438186144,97.40397985396281,99.07582112263,100.861350076653,100.11430280281601,100.04100279555,98.7878956979393,96.16508223134609,92.05021093837841,87.64911644474209,81.48670477053929,77.4276564097018,73.4711292184103,72.1686921195378,71.417139095376,71.55640684750159,72.28551837582971,72.58578233725459,71.9918895918681,73.2032693384671,73.5127201415128,73.06277775778979,74.1590958217213,72.5810617099531,72.37882840903521,71.7235561878058,72.29799444535941,73.06861042527841,73.2517422205163,75.0764472731892,76.4678594459702,77.5007121538908,79.92414683379141,82.0185870248423,82.2095168064494,82.7321579379667,84.32896598837509,85.8054843581613,87.33958296923521,87.6074401820764,87.75794017688791,88.28964841253142,90.95386585681459,92.20343336788241
Jackson MS Metro Area,71.03711538959459,70.85214469336391,70.97646185689209,70.7088704505351,70.4129481853926,69.67303907405349,70.44486435478521,71.7768437445627,71.5524735501667,72.1676960439582,73.00323647140179,73.97231010027909,75.58731909045171,76.9898598554308,79.50431713294759,80.84762820914209,81.6066204576129,84.2926655968489,87.94926975557631,89.52983305272609,91.14022568099921,93.86002340581551,96.0557516452561,96.17999875082408,97.6173916586663,99.6011186949617,99.16115416077369,99.1607357800095,97.8846224484188,95.85891709166201,91.9058274876351,89.0354388309135,83.1349463352232,80.6689011433894,78.56376136503329,77.86106715547179,76.8900144784285,75.8952966669492,73.14786192245859,73.4598381443232,74.4543742808108,75.86985212066399,76.1689805630531,75.08644203875991,75.2335860009595,74.9252835203825,75.1455885270986,77.2201712753157,77.4769976516908,81.22236945477991,80.7166650509306,80.7650833663383,81.7669615218093,82.2978428285013,84.1923681067035,85.1142137816851,86.4458771292504,87.1702044279797,90.0061240070502,91.57842894034901,91.48666170728109,93.41298209148609,94.35123435091428,95.4982586227954,96.52039732091171,96.88597609396909
Jacksonville FL Metro Area,70.8973373727511,71.6437162158451,71.38617908481291,71.61445354396841,71.3861501163749,72.4319435058029,73.1205905147141,73.1589004394372,73.3246764394715,73.5584140717008,73.8680474804037,75.3595258502895,76.7800001180467,77.845241217169,78.35176539452401,80.0989365026681,83.0690991388761,86.257325036683,89.26963414738701,91.00171234948749,92.65534177247508,96.1471500001442,99.4305495889109,100.001112420389,102.129431400752,104.082097738236,104.600918249725,104.360720541118,101.91361045579399,98.4959963577746,94.4673262534326,89.1298459024739,85.08728637883709,81.9077589703859,79.95851868762341,78.8413235037393,78.2086082298481,78.044754827631,75.2866382323144,73.07632843147091,73.244571812568,73.15199977288259,72.6947817378587,72.629924570544,72.28772790913399,72.11555392865709,71.4634029240722,71.3285584450022,71.1691579202789,72.30080223497721,72.8928048996946,75.5937394238286,77.0351321674743,78.9880610920522,80.9611026269427,82.15419103662249,83.0787044821819,84.9178851993944,86.56243238357,88.49961235646879,89.8395478418937,90.7024488805312,91.14419032527991,91.7176152840044,92.0084726580613,92.5757113123057
Kansas City MO-KS Metro Area,74.76450334049841,74.46439172331091,74.57762031039391,73.6006897107499,73.2941605076383,73.77166317721971,72.7488064710342,73.2308918205858,73.7941328371078,73.9121738373054,74.2118809803986,75.0876649365059,75.8922612981732,77.694315499054,79.53882339987041,81.9358578261132,82.8610411351275,85.2996855660882,88.4264374038957,89.6313373196047,91.24559753857979,94.4153056490089,96.913092093369,98.3551539665151,101.183468325404,101.714291428283,102.40824916279499,102.13561586651699,100.378097501901,97.16310949285659,92.2324099274773,88.7160432755122,80.32170647923101,77.2654168170407,72.8264394677048,72.6965803275445,72.46020582786271,72.5552508526205,71.46560436129971,72.2834107887681,72.9328298156028,72.4085992597535,73.1622742653438,73.1335852932287,73.37562926209951,73.06855928638609,72.73790175724619,72.52951562832591,73.3686547706682,75.2140602981714,74.8324633375977,76.4120716644902,77.64764621884959,80.295727812908,80.6484514775899,83.0104520163261,84.22652986513471,85.7017117469258,88.13482984171459,88.7863991353675,89.4457840159606,92.47437319318571,94.1961468229722,95.3490301333982,96.1913206755328,96.7349832983581
Knoxville TN Metro Area,70.73896311223059,71.0905951927139,71.17408869365171,71.4386549362024,72.16592256209971,71.9247254874578,72.0125392755265,72.7028358086323,73.4100872909046,74.0716511799626,74.5049739163333,75.5040583497244,76.907346061342,78.5794213573178,80.3619041201671,81.4725997948198,82.0643290252791,84.745232537365,88.3782902170994,89.52703847265128,90.6848580714712,94.3894050058328,95.71542582630458,97.17125957187858,98.1829039837865,98.773999204059,99.61779758112449,99.3944331602393,98.431757163309,95.57342737879591,92.89375568532101,90.459949305666,84.6531525899405,81.7814917597358,79.5916922402214,78.6273974124238,78.9163987758875,78.6420669013512,78.35743317952391,78.3050912895048,78.9350589310788,80.3842037778905,80.9897468459667,81.6194837659815,81.51480296942691,82.44943374008099,82.3565472475629,82.09368156196321,81.4718490827928,80.1639097187202,80.7747467856379,79.2015435444999,81.4104920333575,83.46160397506,86.04150190524142,85.8941258058112,89.4297369913613,90.6531981330073,92.1822359876236,93.7536398719302,94.50557985205299,95.5429328652478,97.3771152404847,99.64302171170749,102.320401238706,103.483997758208
Lakeland FL Metropolitan Statistical Area,70.1888231282837,70.35760660499349,70.5652254600921,70.3612435275618,70.5625831853878,70.76134185885701,71.05545693450729,71.3053279803583,72.3432552489337,72.07609684993301,73.171640343436,73.3185851276513,74.2065129378273,77.0353928071653,78.93297698812941,81.3117900475317,83.2640459314242,85.1581525205521,91.5492094763752,93.39230197469801,95.25081930484009,96.71601187024392,99.4279464634667,98.7697532756719,101.47913021251499,103.071502614479,103.364159586085,102.04205179388501,100.61640954476101,98.1460306652545,94.14772586237909,87.89306197324709,82.54558849787959,80.38710363745521,73.69052268281321,71.2151698666719,70.4577614066994,68.9752460454152,66.9293155462061,67.45735181121779,65.1292629523324,59.850880908981296,60.102008617936,61.4605477012881,67.563604275652,66.6141677656728,67.2230562203059,67.21499633032971,66.34242108342269,69.9350428883504,71.36155480807791,74.140335187592,76.05550174544929,77.5579322415618,79.86669244865058,83.9201084495066,84.60813272425371,86.569458166619,87.9691814646591,90.2685044215868,91.85785207579781,93.3911690913246,94.6590148558909,95.4517457780277,95.80866931887951,97.471857616992
